@id,@lat,@lon
117212789,42.9978123,-95.0324128
117212790,42.9953004,-95.0240379
117212803,42.9975449,-95.0293379
117212914,42.9890395,-95.0433053
117632647,42.9749916,-95.0433565
117632667,42.9992507,-95.0433243
117632676,42.9751220,-95.0232466
117632687,42.9891022,-95.0309034
117635588,42.9607657,-95.0029591
117637790,42.9315259,-94.9832393
117677879,42.9290323,-94.9364360
117677895,42.9289862,-94.9435844
117680262,42.9460526,-94.9238368
117683238,42.9606309,-94.9236974
117785719,42.9889961,-94.9238207
117785774,42.9751379,-94.9237921
117792287,42.9891218,-94.9831792
117796908,42.9891610,-95.0028898
117814737,42.9753790,-94.9832725
117816486,42.9606631,-94.9832193
117849911,42.9605892,-94.9633137
117872546,42.9461168,-94.9435503
117879510,43.0140313,-95.0289177
117879511,43.0112738,-95.0054274
117879512,43.0219752,-94.9730865
117879514,43.0120591,-95.0283244
117879530,43.0130919,-95.0167293
117879533,43.0100897,-94.9951620
117879534,43.0175258,-94.9945960
117879542,43.0138939,-95.0047148
117889258,43.0281075,-95.0015063
117889260,43.0515424,-94.9796727
117889261,43.0230419,-95.0181272
117889264,43.0500143,-94.9701577
117889271,43.0501152,-94.9479977
117889273,43.0504107,-94.9910835
117889274,43.0488466,-94.9895889
117889275,43.0344798,-95.0141590
117889276,43.0431329,-95.0062779
117889277,43.0281540,-95.0125355
117889279,43.0482988,-94.9861037
117889287,43.0518259,-94.9452096
117889288,43.0524948,-94.9748090
117889289,43.0530443,-94.9709345
117889293,43.0402589,-95.0001559
117889300,43.0267762,-95.0158191
117889302,43.0492070,-94.9614713
117889322,43.0399369,-95.0055940
117889336,43.0201229,-95.0212302
117889337,43.0209631,-95.0174964
117889339,43.0478568,-94.9979070
117889340,43.0241885,-95.0200467
117889342,43.0528949,-94.9865832
117889343,43.0330183,-95.0154936
117889344,43.0296928,-95.0163190
117889345,43.0452618,-94.9909631
117889347,43.0491445,-94.9777198
117889348,43.0406386,-95.0082703
117889349,43.0359983,-95.0146268
117889350,43.0517634,-94.9865186
117889357,43.0417007,-95.0039566
118695069,43.0007488,-95.0735856
118702086,43.0068937,-95.0521167
118702160,43.0025872,-95.0531644
118713717,43.0159750,-95.0456175
118924625,43.1191101,-95.0719198
118944948,43.1153865,-95.0730201
119174071,43.1144571,-95.0440510
119174111,43.1221865,-95.0629679
119174121,43.1090875,-95.0551637
119174173,43.0951953,-95.0515371
119174197,43.1104428,-95.0605835
119321593,43.0907824,-95.0688272
119321601,43.0934867,-95.0630723
119356766,43.1046195,-95.0783732
119356767,43.1081778,-95.0904327
119356768,43.1038784,-95.0743222
119356769,43.1035384,-95.0787382
119439388,43.1038746,-95.0939492
119439401,43.0882605,-95.1563515
119439404,43.0998906,-95.1036407
119445979,43.1232011,-95.1026357
119447384,43.1221408,-95.1194874
119447390,43.1214975,-95.1286804
119447396,43.1229301,-95.1342303
119459842,43.0594828,-95.0830212
119459852,43.0661011,-95.0699536
119459854,43.0692623,-95.0718627
119459855,43.0631463,-95.0711843
119760048,43.0872767,-95.0690223
119772421,43.0089948,-95.2615004
119772424,43.0071961,-95.2656757
120458836,43.0803045,-95.0556294
120603769,43.0306852,-95.0441580
120603786,43.0264066,-95.0442403
120603807,43.0211546,-95.0408659
120603852,43.0442439,-95.0342745
120603885,43.0613567,-95.0675088
120604070,43.0211870,-95.0434416
120604098,43.0506172,-95.0565213
120604103,43.0234760,-95.0365896
120604206,43.0266902,-95.0471421
120721606,43.0856778,-95.0639691
120748582,43.0845233,-95.0526586
120748589,43.0780645,-95.0700322
120748608,43.0683496,-95.0423229
120748638,43.0389245,-95.0405279
120748660,43.0586165,-95.0481820
120748690,43.0590809,-95.0529569
120748727,43.0487529,-95.0397028
120748731,43.0574858,-95.0394701
120796917,43.1149006,-95.1138796
120803817,43.1152519,-95.1026287
120858062,43.0864342,-95.1991352
120858063,43.0989404,-95.0910226
120858064,43.0904326,-95.1100247
120858065,43.0998831,-95.0963506
120860135,43.0618462,-95.1882522
120860141,43.0695986,-95.1618332
120860835,43.0941446,-95.0901253
121006578,42.9951188,-95.1330814
121006580,42.9970641,-95.1587310
121006582,42.9965617,-95.1161455
121006584,43.0096858,-95.0498095
121006593,43.0200210,-95.0522421
121006598,42.9979131,-95.1083621
121006607,43.0074202,-95.1525315
121006610,43.0059639,-95.0707759
121006613,43.0168948,-95.0513348
121006614,43.0147754,-95.0503134
121006616,43.0088348,-95.0669205
121006617,43.0008671,-95.1110162
121006623,43.0069105,-95.0770494
121006624,43.0075266,-95.0582890
121006628,42.9963503,-95.1601941
121009339,43.0067940,-95.0862159
121009340,42.9994722,-95.0889727
121020035,43.0368485,-95.0903123
121020037,43.0408164,-95.0859291
121020039,43.0509604,-95.0749278
121020043,43.0352622,-95.0568016
121020045,43.0461935,-95.0771888
121020047,43.0387955,-95.0914480
121020048,43.0440850,-95.0612354
121031428,43.0323821,-95.0657346
121031447,43.0323129,-95.0829981
121109286,43.0030395,-95.1480930
121109291,43.0253988,-95.0604362
121109318,43.0031939,-95.1026577
121109322,43.0031474,-95.1272650
121109324,43.0177604,-95.0633916
121109328,43.0097244,-95.1137509
121109361,43.0256742,-95.0629351
121109375,43.0273615,-95.0562018
121109396,43.0017555,-95.1585802
121109398,43.0178087,-95.0830624
121167019,43.0460768,-95.0871068
121167020,43.0469157,-95.0662556
121167021,43.0425858,-95.0779689
121167030,43.0535454,-95.0838567
121167081,43.0517254,-95.0799377
121167127,43.0528542,-95.0882168
121167139,43.0535397,-95.0822426
121204528,43.0673987,-95.0774645
121204532,43.0653118,-95.0861823
121267012,43.0989263,-95.0805107
121267277,43.1180014,-95.0916180
121277631,43.0848946,-95.0751594
121277634,43.0838807,-95.0745806
121281146,43.0817692,-95.0904580
121281158,43.0908937,-95.0809890
121281195,43.0871565,-95.0898283
121281206,43.0744270,-95.0909406
121480568,43.0066317,-95.0408121
121480594,43.0121182,-95.0345720
121480608,43.0194333,-95.0287020
121480645,43.0760582,-95.0822719
121480676,43.0769855,-95.0739962
121480682,43.0099510,-95.0344756
121480685,43.0055064,-95.0352194
121480727,43.0140122,-95.0386659
121480746,43.0155314,-95.0380731
121496420,43.0537830,-95.0118004
121496432,43.0607793,-94.9745736
121496443,43.0550642,-94.9830672
121496450,43.0687159,-95.0170119
121496453,43.0295356,-95.0358411
121496455,43.0661111,-94.9736890
121496459,43.1142435,-95.0091126
121496465,43.0398586,-95.0117912
121496467,43.0556168,-94.9918110
121517453,43.0455077,-95.0389221
121517459,43.0777783,-95.0483589
121517462,43.0804161,-95.0480111
121517472,43.0763697,-95.0381221
121520553,43.0947771,-94.9316389
121520558,43.0898278,-94.9319197
121546563,43.0764083,-94.9243380
121546564,43.0523754,-94.9369539
121546566,43.0646389,-94.9295123
121546569,43.0588134,-94.9302021
121546570,43.0411577,-94.9509568
121546575,43.0791869,-94.9161079
