@id,@lat,@lon
255282384,-24.5075645,-53.8262894
255284767,-24.5348432,-53.7792877
255284771,-24.5417135,-53.7886631
255284776,-24.5551200,-53.7895756
255285755,-24.5685322,-53.7897409
255288028,-24.5661105,-53.7791153
255530188,-24.5688891,-53.7766767
255530191,-24.5737087,-53.7782107
255530580,-24.5556235,-53.7788330
255531312,-24.5633782,-53.7665511
255531577,-24.5571143,-53.7669281
255531586,-24.5718188,-53.7667309
255531915,-24.5674329,-53.7649177
255531961,-24.5590283,-53.7626029
255532419,-24.5527338,-53.7598376
255532693,-24.5592336,-53.7584963
255532748,-24.5652050,-53.7544905
255532799,-24.5732929,-53.7537058
255533152,-24.5598034,-53.7539450
255533185,-24.5598405,-53.7498120
255533195,-24.5563237,-53.7477648
255533203,-24.5572841,-53.7444105
255533206,-24.5666517,-53.7485364
255533293,-24.5721443,-53.7481581
255534396,-24.5610482,-53.7467609
255534397,-24.5673528,-53.7454224
255535961,-24.5716558,-53.7451482
255536510,-24.5664157,-53.7402446
255536680,-24.5816837,-53.7305549
255536843,-24.5806811,-53.7376727
255538198,-24.5845286,-53.7259052
255538258,-24.5918220,-53.7241406
255538491,-24.5892397,-53.7346101
255664916,-24.5612207,-53.8022263
255666096,-24.5722492,-53.8135889
255705489,-24.5242653,-53.8612688
255708598,-24.5701242,-53.8191714
255709208,-24.5316574,-53.8665109
255709270,-24.5288564,-53.8800401
255709390,-24.5386715,-53.8655460
255711794,-24.5588034,-53.9044018
255713652,-24.5432274,-53.8913670
255727559,-24.5568336,-53.8893033
255729190,-24.5560429,-53.8792339
255730577,-24.5632933,-53.8692774
255731080,-24.5449638,-53.8783913
255900807,-24.5144569,-53.9281665
255901340,-24.5216650,-53.9275954
255901894,-24.5338529,-53.9227485
255938352,-24.5205058,-53.9385960
256251300,-24.5083766,-53.9460147
256251301,-24.5177912,-53.9548286
256386141,-24.5074764,-53.9600483
256386171,-24.5152140,-53.9634677
256386174,-24.5194592,-53.9600995
256386309,-24.5219735,-53.9551347
256386392,-24.5276937,-53.9641663
256386394,-24.5272838,-53.9571382
256386633,-24.5323587,-53.9554002
256386944,-24.5329350,-53.9464646
256387003,-24.5420674,-53.9442044
256387050,-24.5400409,-53.9488359
256387053,-24.5471542,-53.9480898
256388079,-24.5310025,-53.9392160
256388142,-24.5353156,-53.9328786
256388143,-24.5387030,-53.9267887
256388157,-24.5438942,-53.9197619
256388518,-24.5505776,-53.9145551
256389398,-24.5544712,-53.9186986
256389480,-24.5474765,-53.9330565
256389847,-24.5602873,-53.9291382
256389979,-24.5621808,-53.9210320
256390507,-24.5588019,-53.9107145
256442943,-24.6098889,-53.9440467
256443141,-24.6056972,-53.9326475
256457060,-24.6089272,-53.9238899
256458262,-24.6113319,-53.9135338
257619875,-24.6037831,-53.9027643
258155927,-24.5935435,-53.9193324
258182774,-24.5892409,-53.9231038
258184519,-24.5814519,-53.9193159
258193326,-24.5706080,-53.9169586
258194061,-24.5715925,-53.9112649
258194103,-24.5655936,-53.9121925
260441035,-23.8673296,-52.5498957
260696291,-24.6289332,-53.8863019
263368280,-24.7041512,-53.7036882
263500547,-24.6923076,-53.7057423
263641712,-24.6999881,-53.7142535
263641973,-24.6947050,-53.7197226
263806307,-24.7239047,-53.7081803
263806358,-24.7279683,-53.7042736
264356607,-24.6672746,-53.7013416
264356879,-24.6710294,-53.7048958
264357359,-24.6743539,-53.7102163
264357539,-24.6716058,-53.7112137
264357554,-24.6640563,-53.7119074
264357576,-24.6701718,-53.7132173
264357649,-24.6556716,-53.7082650
264357671,-24.6610345,-53.7153822
264357747,-24.6500400,-53.7105530
264357804,-24.6430079,-53.7109667
264360643,-24.6971488,-53.7272088
264360662,-24.6923981,-53.7279869
264360810,-24.6870080,-53.7250789
264360862,-24.6804099,-53.7219398
264360959,-24.6793633,-53.7181575
264361180,-24.6707455,-53.7178337
264361464,-24.6777558,-53.7265465
264361560,-24.6894113,-53.7341076
264362248,-24.6857483,-53.7479104
264362263,-24.6844358,-53.7551080
264366150,-24.6734274,-53.7521744
264459859,-24.6583476,-53.7393699
264588970,-24.6767563,-53.7377747
264589593,-24.6698234,-53.7297332
264589970,-24.6680325,-53.7220405
264590195,-24.6582543,-53.7501475
264590571,-24.6417376,-53.7409677
269998194,-24.6572040,-53.7227878
295247885,-24.6829151,-53.7697850
295247977,-24.6694630,-53.7660886
295248629,-24.6764489,-53.7801042
295248798,-24.6722664,-53.7862901
295248910,-24.6695751,-53.8027698
295249536,-24.6575895,-53.7848852
295250264,-24.6524534,-53.7968781
295250265,-24.6535330,-53.7944176
295250266,-24.6618350,-53.7692071
295250282,-24.6636082,-53.7627698
295250283,-24.6654537,-53.7583084
297375713,-23.0789446,-52.4325353
297875195,-24.5830350,-53.9111335
297970245,-24.6555283,-53.8138018
297970252,-24.6569158,-53.8027721
298015508,-24.6441310,-53.8360498
298016028,-24.6266011,-53.8341432
298016029,-24.6292812,-53.8526544
298017248,-24.6200538,-53.8681198
298581561,-24.6041806,-53.8811730
298584047,-24.5895693,-53.8746998
298594801,-24.5826281,-53.8991156
298595604,-24.5868627,-53.8683218
298595777,-24.5777688,-53.8912496
298595778,-24.5743186,-53.8957376
298595779,-24.5749617,-53.9022022
298597196,-24.5737480,-53.8850815
298685175,-24.5680952,-53.8458757
298685363,-24.5841975,-53.8359818
299075487,-24.6063800,-53.8568813
299075504,-24.6045228,-53.8396523
299079111,-24.5960143,-53.8236275
299080034,-24.5865242,-53.8051805
299128698,-24.5823050,-53.8035908
299129769,-24.5854973,-53.7889480
299130653,-24.5849865,-53.7817974
299257315,-24.5948677,-53.7521012
299260488,-24.6064575,-53.7378937
299267499,-24.6358556,-53.7471526
299267760,-24.6358079,-53.7258353
299269128,-24.6270041,-53.7956531
299951233,-24.6417007,-53.8171916
300875749,-24.7321790,-53.8036774
300879919,-24.7283677,-53.7870126
301008936,-24.7241332,-53.8913085
302408260,-24.5659787,-53.9157077
302416118,-24.7135205,-53.7885395
302440126,-24.7001801,-53.7711799
302440129,-24.7013303,-53.7688216
302440130,-24.6952839,-53.7663410
302498407,-24.6853764,-53.7879675
302780339,-24.6699608,-53.8251851
302792224,-24.6592688,-53.8366810
302792732,-24.6434734,-53.8596144
302792827,-24.6447549,-53.8776115
302794380,-24.6409669,-53.8884678
302795817,-24.6364074,-53.9014099
303043325,-24.6329589,-53.9070870
303044529,-24.6206162,-53.9244022
303045581,-24.6174317,-53.9384210
303045726,-24.6197736,-53.9499376
303396915,-24.7114602,-53.8155242
303398679,-24.7082085,-53.8263814
303398916,-24.7047422,-53.8396257
303471724,-24.7022303,-53.8153810
303473515,-24.6895358,-53.8224041
303482141,-24.6828498,-53.8424045
303484371,-24.6943284,-53.8581960
303484959,-24.6809188,-53.8572451
